PtfmSurge,PtfmSway,PtfmHeave,PtfmPitch,PtfmRoll,PtfmYaw,PtfmSurgeVel,PtfmSwayVel,PtfmHeaveVel,PtfmPitchVel,PtfmRollVel,PtfmYawVel
5212,-12.3,44.26,-153.6,20.74,8.219,315.1,-0.8089,-3.413,-5.656,2.522,-0.7049
5215,-12.31,44.23,-153.6,20.77,8.212,315.2,-0.8085,-3.421,-5.646,2.527,-0.7056
5218,-12.32,44.19,-153.7,20.79,8.204,315.3,-0.8081,-3.429,-5.637,2.532,-0.7063
5221,-12.33,44.16,-153.7,20.82,8.197,315.4,-0.8078,-3.437,-5.627,2.537,-0.7069
5224,-12.34,44.12,-153.8,20.84,8.19,315.5,-0.8074,-3.445,-5.617,2.541,-0.7075
5228,-12.35,44.09,-153.9,20.87,8.183,315.6,-0.807,-3.452,-5.607,2.546,-0.708
5231,-12.35,44.06,-153.9,20.9,8.176,315.7,-0.8066,-3.46,-5.598,2.55,-0.7085
5234,-12.36,44.02,-154,20.92,8.169,315.8,-0.8061,-3.468,-5.588,2.554,-0.7089
5237,-12.37,43.99,-154,20.95,8.162,315.9,-0.8057,-3.475,-5.578,2.558,-0.7093
5240,-12.38,43.95,-154.1,20.97,8.155,316,-0.8053,-3.483,-5.568,2.561,-0.7097
5243,-12.39,43.92,-154.1,21,8.148,316.1,-0.8048,-3.491,-5.557,2.565,-0.71
5246,-12.39,43.88,-154.2,21.02,8.141,316.2,-0.8044,-3.498,-5.547,2.568,-0.7102
5250,-12.4,43.85,-154.3,21.05,8.134,316.3,-0.8039,-3.506,-5.537,2.571,-0.7103
5253,-12.41,43.81,-154.3,21.08,8.126,316.4,-0.8035,-3.514,-5.527,2.574,-0.7104
5256,-12.42,43.78,-154.4,21.1,8.119,316.5,-0.803,-3.521,-5.517,2.577,-0.7104
5259,-12.43,43.74,-154.4,21.13,8.112,316.6,-0.8026,-3.529,-5.506,2.579,-0.7103
5262,-12.43,43.71,-154.5,21.15,8.105,316.6,-0.8021,-3.536,-5.496,2.581,-0.7101
5265,-12.44,43.67,-154.5,21.18,8.098,316.7,-0.8017,-3.543,-5.486,2.584,-0.7098
5269,-12.45,43.63,-154.6,21.2,8.091,316.8,-0.8013,-3.551,-5.475,2.586,-0.7093
5272,-12.46,43.6,-154.6,21.23,8.084,316.9,-0.8009,-3.558,-5.465,2.587,-0.7088
5275,-12.47,43.56,-154.7,21.26,8.077,317,-0.8004,-3.566,-5.454,2.589,-0.7081
5278,-12.47,43.53,-154.7,21.28,8.07,317.1,-0.8,-3.573,-5.443,2.591,-0.7074
5281,-12.48,43.49,-154.8,21.31,8.063,317.2,-0.7996,-3.58,-5.432,2.592,-0.7066
5284,-12.49,43.46,-154.9,21.33,8.056,317.3,-0.7992,-3.587,-5.422,2.593,-0.7056
5288,-12.5,43.42,-154.9,21.36,8.049,317.4,-0.7988,-3.595,-5.411,2.594,-0.7047
5291,-12.51,43.38,-155,21.39,8.042,317.5,-0.7984,-3.602,-5.4,2.595,-0.7037
5294,-12.51,43.35,-155,21.41,8.034,317.6,-0.798,-3.609,-5.39,2.596,-0.7026
5297,-12.52,43.31,-155.1,21.44,8.027,317.7,-0.7976,-3.616,-5.38,2.597,-0.7015
5300,-12.53,43.28,-155.1,21.46,8.02,317.8,-0.7972,-3.624,-5.37,2.597,-0.7004
5304,-12.54,43.24,-155.2,21.49,8.013,317.9,-0.7967,-3.631,-5.359,2.598,-0.6993
5307,-12.55,43.2,-155.2,21.52,8.006,318,-0.7963,-3.638,-5.35,2.598,-0.6982
5310,-12.55,43.17,-155.3,21.54,7.999,318.1,-0.7958,-3.645,-5.34,2.598,-0.6971
5313,-12.56,43.13,-155.3,21.57,7.993,318.2,-0.7953,-3.653,-5.33,2.598,-0.6961
5316,-12.57,43.09,-155.4,21.59,7.986,318.3,-0.7947,-3.66,-5.321,2.598,-0.6952
5319,-12.58,43.06,-155.4,21.62,7.979,318.4,-0.7942,-3.668,-5.312,2.598,-0.6942
5323,-12.59,43.02,-155.5,21.65,7.972,318.4,-0.7936,-3.675,-5.302,2.598,-0.6934
5326,-12.59,42.98,-155.5,21.67,7.965,318.5,-0.793,-3.682,-5.294,2.598,-0.6926
5329,-12.6,42.95,-155.6,21.7,7.958,318.6,-0.7923,-3.69,-5.285,2.597,-0.6919
5332,-12.61,42.91,-155.7,21.72,7.951,318.7,-0.7916,-3.697,-5.276,2.597,-0.6913
5335,-12.62,42.87,-155.7,21.75,7.944,318.8,-0.7909,-3.705,-5.268,2.596,-0.6907
5339,-12.62,42.84,-155.8,21.78,7.937,318.9,-0.7901,-3.712,-5.26,2.595,-0.6903
5342,-12.63,42.8,-155.8,21.8,7.93,319,-0.7893,-3.72,-5.252,2.595,-0.6899
5345,-12.64,42.76,-155.9,21.83,7.923,319.1,-0.7885,-3.727,-5.244,2.594,-0.6897
5348,-12.65,42.72,-155.9,21.85,7.916,319.2,-0.7876,-3.735,-5.237,2.593,-0.6895
5351,-12.66,42.69,-156,21.88,7.91,319.3,-0.7867,-3.743,-5.23,2.592,-0.6895
5354,-12.66,42.65,-156,21.9,7.903,319.4,-0.7858,-3.75,-5.223,2.591,-0.6895
5358,-12.67,42.61,-156.1,21.93,7.896,319.5,-0.7848,-3.758,-5.216,2.59,-0.6897
5361,-12.68,42.57,-156.1,21.96,7.889,319.6,-0.7838,-3.766,-5.21,2.589,-0.69
5364,-12.69,42.54,-156.2,21.98,7.882,319.7,-0.7828,-3.774,-5.203,2.588,-0.6904
5367,-12.7,42.5,-156.2,22.01,7.875,319.8,-0.7817,-3.782,-5.197,2.587,-0.691
5370,-12.7,42.46,-156.3,22.03,7.868,319.9,-0.7806,-3.789,-5.191,2.586,-0.6916
5374,-12.71,42.42,-156.3,22.06,7.861,320,-0.7794,-3.797,-5.186,2.585,-0.6924
5377,-12.72,42.38,-156.4,22.09,7.854,320.1,-0.7782,-3.805,-5.18,2.584,-0.6933
5380,-12.73,42.35,-156.4,22.11,7.847,320.2,-0.777,-3.813,-5.175,2.583,-0.6944
5383,-12.73,42.31,-156.5,22.14,7.84,320.2,-0.7758,-3.821,-5.17,2.582,-0.6955
5386,-12.74,42.27,-156.5,22.16,7.833,320.3,-0.7745,-3.829,-5.165,2.581,-0.6968
5390,-12.75,42.23,-156.6,22.19,7.826,320.4,-0.7732,-3.837,-5.161,2.58,-0.6982
5393,-12.76,42.19,-156.6,22.21,7.819,320.5,-0.7718,-3.845,-5.157,2.579,-0.6997
5396,-12.77,42.16,-156.7,22.24,7.812,320.6,-0.7704,-3.853,-5.152,2.578,-0.7013
5399,-12.77,42.12,-156.7,22.27,7.805,320.7,-0.769,-3.862,-5.149,2.578,-0.7032
5403,-12.78,42.08,-156.8,22.29,7.798,320.8,-0.7676,-3.87,-5.145,2.577,-0.7051
5406,-12.79,42.04,-156.9,22.32,7.791,320.9,-0.7661,-3.878,-5.142,2.576,-0.7072
5409,-12.8,42,-156.9,22.34,7.784,321,-0.7646,-3.886,-5.139,2.576,-0.7094
5412,-12.8,41.96,-157,22.37,7.777,321.1,-0.7631,-3.895,-5.136,2.576,-0.7118
5415,-12.81,41.92,-157,22.4,7.77,321.2,-0.7615,-3.903,-5.133,2.575,-0.7143
5419,-12.82,41.88,-157.1,22.42,7.763,321.3,-0.7599,-3.911,-5.131,2.575,-0.7169
5422,-12.83,41.84,-157.1,22.45,7.756,321.4,-0.7583,-3.92,-5.128,2.575,-0.7196
5425,-12.83,41.81,-157.2,22.47,7.748,321.5,-0.7567,-3.928,-5.126,2.575,-0.7225
5428,-12.84,41.77,-157.2,22.5,7.741,321.6,-0.7551,-3.937,-5.125,2.575,-0.7255
5431,-12.85,41.73,-157.3,22.52,7.734,321.7,-0.7535,-3.945,-5.123,2.576,-0.7286
5435,-12.86,41.69,-157.3,22.55,7.727,321.8,-0.7518,-3.954,-5.122,2.576,-0.7318
5438,-12.86,41.65,-157.4,22.58,7.719,321.8,-0.7501,-3.963,-5.121,2.577,-0.7351
5441,-12.87,41.61,-157.4,22.6,7.712,321.9,-0.7485,-3.971,-5.12,2.578,-0.7386
5444,-12.88,41.57,-157.5,22.63,7.705,322,-0.7468,-3.98,-5.119,2.579,-0.7421
5448,-12.89,41.53,-157.5,22.65,7.697,322.1,-0.7451,-3.989,-5.118,2.58,-0.7457
5451,-12.89,41.49,-157.6,22.68,7.69,322.2,-0.7435,-3.998,-5.118,2.581,-0.7495
5454,-12.9,41.45,-157.6,22.7,7.682,322.3,-0.7418,-4.007,-5.118,2.583,-0.7533
5457,-12.91,41.41,-157.7,22.73,7.675,322.4,-0.7401,-4.015,-5.118,2.584,-0.7572
5460,-12.92,41.37,-157.7,22.76,7.667,322.5,-0.7384,-4.024,-5.118,2.586,-0.7613
5464,-12.92,41.33,-157.8,22.78,7.659,322.6,-0.7367,-4.033,-5.118,2.588,-0.7654
5467,-12.93,41.29,-157.8,22.81,7.652,322.7,-0.735,-4.042,-5.119,2.591,-0.7697
5470,-12.94,41.25,-157.9,22.83,7.644,322.8,-0.7333,-4.052,-5.12,2.593,-0.7741
5473,-12.95,41.21,-157.9,22.86,7.636,322.9,-0.7316,-4.061,-5.12,2.596,-0.7786
5477,-12.95,41.17,-158,22.89,7.628,323,-0.7298,-4.07,-5.123,2.598,-0.7834
5480,-12.96,41.12,-158,22.91,7.62,323.1,-0.728,-4.08,-5.124,2.601,-0.7883
5483,-12.97,41.08,-158.1,22.94,7.613,323.2,-0.7262,-4.089,-5.126,2.605,-0.7932
5486,-12.97,41.04,-158.1,22.96,7.605,323.3,-0.7244,-4.098,-5.128,2.608,-0.7984
5489,-12.98,41,-158.2,22.99,7.597,323.3,-0.7225,-4.108,-5.13,2.612,-0.8036
5493,-12.99,40.96,-158.2,23.02,7.589,323.4,-0.7207,-4.118,-5.132,2.616,-0.8089
5496,-13,40.92,-158.3,23.04,7.58,323.5,-0.7188,-4.127,-5.135,2.62,-0.8144
5499,-13,40.88,-158.3,23.07,7.572,323.6,-0.7169,-4.137,-5.137,2.624,-0.82
5502,-13.01,40.84,-158.4,23.09,7.564,323.7,-0.715,-4.146,-5.14,2.628,-0.8257
5506,-13.02,40.8,-158.4,23.12,7.556,323.8,-0.7131,-4.156,-5.142,2.633,-0.8316
5509,-13.03,40.75,-158.5,23.15,7.547,323.9,-0.7111,-4.166,-5.145,2.637,-0.8376
5512,-13.03,40.71,-158.5,23.17,7.539,324,-0.7092,-4.175,-5.148,2.642,-0.8436
5515,-13.04,40.67,-158.6,23.2,7.531,324.1,-0.7072,-4.185,-5.151,2.648,-0.8498
5519,-13.05,40.63,-158.6,23.23,7.522,324.2,-0.7053,-4.195,-5.154,2.653,-0.8561
5522,-13.05,40.59,-158.7,23.25,7.513,324.3,-0.7033,-4.205,-5.157,2.659,-0.8625
5525,-13.06,40.54,-158.7,23.28,7.505,324.4,-0.7013,-4.215,-5.16,2.664,-0.869
5528,-13.07,40.5,-158.8,23.31,7.496,324.5,-0.6993,-4.225,-5.163,2.67,-0.8755
5532,-13.07,40.46,-158.9,23.33,7.487,324.6,-0.6973,-4.234,-5.166,2.676,-0.8822
5535,-13.08,40.42,-158.9,23.36,7.478,324.7,-0.6953,-4.244,-5.169,2.683,-0.8889
5538,-13.09,40.37,-159,23.39,7.469,324.8,-0.6933,-4.254,-5.172,2.689,-0.8956
5541,-13.1,40.33,-159,23.41,7.46,324.8,-0.6913,-4.264,-5.175,2.696,-0.9024
5545,-13.1,40.29,-159.1,23.44,7.451,324.9,-0.6894,-4.274,-5.178,2.703,-0.9093
5548,-13.11,40.25,-159.1,23.47,7.442,325,-0.6874,-4.284,-5.181,2.71,-0.9161
5551,-13.12,40.2,-159.2,23.5,7.433,325.1,-0.6854,-4.294,-5.184,2.717,-0.9231
5554,-13.12,40.16,-159.2,23.52,7.424,325.2,-0.6834,-4.304,-5.187,2.725,-0.93
5558,-13.13,40.12,-159.3,23.55,7.414,325.3,-0.6815,-4.314,-5.19,2.732,-0.937
5561,-13.14,40.07,-159.3,23.58,7.405,325.4,-0.6795,-4.324,-5.192,2.74,-0.9439
5564,-13.14,40.03,-159.4,23.6,7.396,325.5,-0.6776,-4.334,-5.195,2.748,-0.9509
5567,-13.15,39.99,-159.4,23.63,7.386,325.6,-0.6757,-4.343,-5.198,2.756,-0.9579
5571,-13.16,39.94,-159.5,23.66,7.376,325.7,-0.6737,-4.353,-5.2,2.764,-0.9649
5574,-13.16,39.9,-159.5,23.69,7.367,325.8,-0.6719,-4.363,-5.202,2.772,-0.9719
5577,-13.17,39.86,-159.6,23.72,7.357,325.9,-0.67,-4.373,-5.205,2.781,-0.9789
5580,-13.18,39.81,-159.6,23.74,7.347,326,-0.6681,-4.383,-5.207,2.789,-0.9858
5584,-13.18,39.77,-159.7,23.77,7.337,326.1,-0.6663,-4.393,-5.209,2.798,-0.9927
5587,-13.19,39.73,-159.7,23.8,7.327,326.1,-0.6644,-4.403,-5.211,2.807,-0.9996
5590,-13.2,39.68,-159.8,23.83,7.317,326.2,-0.6626,-4.413,-5.213,2.816,-1.006
5593,-13.2,39.64,-159.8,23.86,7.307,326.3,-0.6608,-4.423,-5.215,2.825,-1.013
5597,-13.21,39.59,-159.9,23.88,7.297,326.4,-0.6591,-4.432,-5.216,2.834,-1.02
5600,-13.22,39.55,-159.9,23.91,7.287,326.5,-0.6573,-4.442,-5.218,2.843,-1.027
5603,-13.22,39.5,-160,23.94,7.277,326.6,-0.6556,-4.452,-5.219,2.852,-1.033
5606,-13.23,39.46,-160,23.97,7.266,326.7,-0.6539,-4.462,-5.22,2.862,-1.04
5610,-13.24,39.41,-160.1,24,7.256,326.8,-0.6523,-4.472,-5.221,2.871,-1.046
5613,-13.24,39.37,-160.2,24.03,7.245,326.9,-0.6507,-4.481,-5.222,2.881,-1.053
5616,-13.25,39.33,-160.2,24.06,7.235,327,-0.6491,-4.491,-5.223,2.89,-1.059
5620,-13.26,39.28,-160.3,24.08,7.224,327.1,-0.6475,-4.501,-5.223,2.9,-1.065
5623,-13.26,39.24,-160.3,24.11,7.213,327.2,-0.646,-4.51,-5.223,2.91,-1.071
5626,-13.27,39.19,-160.4,24.14,7.203,327.3,-0.6445,-4.52,-5.223,2.919,-1.077
5629,-13.28,39.14,-160.4,24.17,7.192,327.4,-0.6431,-4.53,-5.223,2.929,-1.083
5633,-13.28,39.1,-160.5,24.2,7.181,327.5,-0.6417,-4.539,-5.223,2.939,-1.089
5636,-13.29,39.05,-160.5,24.23,7.17,327.5,-0.6403,-4.549,-5.223,2.949,-1.094
5639,-13.29,39.01,-160.6,24.26,7.159,327.6,-0.639,-4.558,-5.222,2.959,-1.1
5642,-13.3,38.96,-160.6,24.29,7.148,327.7,-0.6377,-4.568,-5.221,2.969,-1.105
5646,-13.31,38.92,-160.7,24.32,7.137,327.8,-0.6364,-4.577,-5.22,2.978,-1.11
5649,-13.31,38.87,-160.7,24.35,7.126,327.9,-0.6351,-4.587,-5.219,2.988,-1.115
5652,-13.32,38.83,-160.8,24.38,7.115,328,-0.6339,-4.596,-5.218,2.998,-1.12
5656,-13.33,38.78,-160.8,24.41,7.103,328.1,-0.6327,-4.605,-5.216,3.008,-1.125
5659,-13.33,38.73,-160.9,24.44,7.092,328.2,-0.6316,-4.615,-5.214,3.017,-1.13
5662,-13.34,38.69,-160.9,24.47,7.081,328.3,-0.6304,-4.624,-5.212,3.027,-1.134
5665,-13.35,38.64,-161,24.5,7.069,328.4,-0.6293,-4.633,-5.21,3.036,-1.139
5669,-13.35,38.59,-161,24.53,7.058,328.5,-0.6282,-4.642,-5.208,3.046,-1.143
5672,-13.36,38.55,-161.1,24.56,7.047,328.6,-0.6272,-4.652,-5.205,3.055,-1.147
5675,-13.36,38.5,-161.1,24.59,7.035,328.7,-0.6261,-4.661,-5.202,3.065,-1.151
5679,-13.37,38.45,-161.2,24.62,7.024,328.8,-0.6251,-4.67,-5.199,3.074,-1.155
5682,-13.38,38.41,-161.2,24.65,7.012,328.9,-0.6241,-4.679,-5.196,3.083,-1.159
5685,-13.38,38.36,-161.3,24.68,7,329,-0.6231,-4.688,-5.192,3.092,-1.163
5688,-13.39,38.31,-161.4,24.71,6.989,329,-0.6222,-4.697,-5.189,3.101,-1.166
5692,-13.4,38.27,-161.4,24.75,6.977,329.1,-0.6212,-4.706,-5.185,3.11,-1.17
5695,-13.4,38.22,-161.5,24.78,6.965,329.2,-0.6203,-4.715,-5.181,3.118,-1.173
5698,-13.41,38.17,-161.5,24.81,6.954,329.3,-0.6194,-4.724,-5.177,3.127,-1.176
5702,-13.41,38.13,-161.6,24.84,6.942,329.4,-0.6185,-4.732,-5.172,3.135,-1.18
5705,-13.42,38.08,-161.6,24.87,6.93,329.5,-0.6176,-4.741,-5.168,3.144,-1.183
5708,-13.43,38.03,-161.7,24.9,6.918,329.6,-0.6168,-4.75,-5.163,3.152,-1.185
5712,-13.43,37.98,-161.7,24.93,6.906,329.7,-0.6159,-4.759,-5.158,3.159,-1.188
5715,-13.44,37.94,-161.8,24.97,6.894,329.8,-0.615,-4.767,-5.153,3.167,-1.191
5718,-13.44,37.89,-161.8,25,6.883,329.9,-0.6142,-4.776,-5.148,3.175,-1.194
5721,-13.45,37.84,-161.9,25.03,6.871,330,-0.6133,-4.784,-5.143,3.182,-1.196
5725,-13.46,37.79,-161.9,25.06,6.859,330.1,-0.6125,-4.793,-5.137,3.189,-1.199
5728,-13.46,37.74,-162,25.09,6.847,330.2,-0.6116,-4.801,-5.132,3.196,-1.201
5731,-13.47,37.7,-162,25.12,6.835,330.3,-0.6108,-4.81,-5.126,3.203,-1.203
5735,-13.48,37.65,-162.1,25.16,6.823,330.4,-0.6099,-4.818,-5.12,3.21,-1.206
5738,-13.48,37.6,-162.1,25.19,6.81,330.5,-0.6091,-4.827,-5.114,3.216,-1.208
5741,-13.49,37.55,-162.2,25.22,6.798,330.6,-0.6082,-4.835,-5.107,3.222,-1.21
5745,-13.49,37.5,-162.2,25.25,6.786,330.6,-0.6074,-4.843,-5.101,3.228,-1.212
5748,-13.5,37.45,-162.3,25.29,6.774,330.7,-0.6065,-4.851,-5.094,3.234,-1.214
5751,-13.51,37.41,-162.3,25.32,6.762,330.8,-0.6056,-4.859,-5.088,3.239,-1.216
5754,-13.51,37.36,-162.4,25.35,6.75,330.9,-0.6047,-4.868,-5.081,3.245,-1.218
5758,-13.52,37.31,-162.4,25.38,6.738,331,-0.6038,-4.876,-5.074,3.25,-1.219
5761,-13.52,37.26,-162.5,25.42,6.725,331.1,-0.6029,-4.884,-5.067,3.255,-1.221
5764,-13.53,37.21,-162.5,25.45,6.713,331.2,-0.602,-4.892,-5.06,3.259,-1.223
5768,-13.54,37.16,-162.6,25.48,6.701,331.3,-0.6011,-4.9,-5.053,3.264,-1.224
5771,-13.54,37.11,-162.6,25.51,6.689,331.4,-0.6002,-4.908,-5.046,3.268,-1.226
5774,-13.55,37.06,-162.7,25.55,6.676,331.5,-0.5992,-4.916,-5.039,3.272,-1.227
5778,-13.55,37.01,-162.7,25.58,6.664,331.6,-0.5983,-4.923,-5.031,3.276,-1.229
5781,-13.56,36.97,-162.8,25.61,6.652,331.7,-0.5973,-4.931,-5.024,3.279,-1.23
5784,-13.57,36.92,-162.8,25.64,6.64,331.8,-0.5963,-4.939,-5.016,3.283,-1.231
5788,-13.57,36.87,-162.9,25.68,6.627,331.9,-0.5954,-4.946,-5.008,3.286,-1.233
5791,-13.58,36.82,-162.9,25.71,6.615,332,-0.5944,-4.954,-5,3.289,-1.234
5794,-13.58,36.77,-163,25.74,6.603,332.1,-0.5935,-4.962,-4.992,3.291,-1.235
5798,-13.59,36.72,-163,25.78,6.59,332.2,-0.5925,-4.969,-4.984,3.294,-1.236
5801,-13.6,36.67,-163.1,25.81,6.578,332.3,-0.5916,-4.977,-4.977,3.296,-1.236
5804,-13.6,36.62,-163.1,25.84,6.566,332.3,-0.5906,-4.984,-4.969,3.298,-1.237
5808,-13.61,36.57,-163.2,25.87,6.553,332.4,-0.5897,-4.992,-4.961,3.3,-1.237
5811,-13.61,36.52,-163.2,25.91,6.541,332.5,-0.5888,-4.999,-4.953,3.302,-1.238
5814,-13.62,36.47,-163.3,25.94,6.528,332.6,-0.5879,-5.007,-4.945,3.304,-1.238
5818,-13.62,36.42,-163.3,25.97,6.516,332.7,-0.587,-5.014,-4.937,3.305,-1.238
5821,-13.63,36.37,-163.4,26.01,6.504,332.8,-0.5861,-5.022,-4.93,3.306,-1.239
5824,-13.64,36.32,-163.4,26.04,6.491,332.9,-0.5852,-5.029,-4.922,3.308,-1.239
5827,-13.64,36.27,-163.5,26.07,6.479,333,-0.5843,-5.037,-4.915,3.308,-1.239
5831,-13.65,36.22,-163.5,26.11,6.466,333.1,-0.5833,-5.044,-4.908,3.309,-1.239
5834,-13.65,36.17,-163.6,26.14,6.454,333.2,-0.5824,-5.052,-4.9,3.31,-1.239
5837,-13.66,36.12,-163.6,26.17,6.442,333.3,-0.5815,-5.059,-4.893,3.31,-1.239
5841,-13.67,36.07,-163.7,26.21,6.429,333.4,-0.5805,-5.067,-4.887,3.311,-1.239
5844,-13.67,36.01,-163.7,26.24,6.417,333.5,-0.5795,-5.074,-4.88,3.311,-1.239
5847,-13.68,35.96,-163.8,26.27,6.405,333.6,-0.5785,-5.082,-4.873,3.311,-1.239
5851,-13.68,35.91,-163.8,26.3,6.392,333.7,-0.5775,-5.089,-4.867,3.311,-1.239
5854,-13.69,35.86,-163.9,26.34,6.38,333.8,-0.5764,-5.097,-4.861,3.311,-1.239
5857,-13.69,35.81,-163.9,26.37,6.367,333.9,-0.5753,-5.104,-4.855,3.311,-1.239
5861,-13.7,35.76,-164,26.4,6.355,334,-0.5742,-5.112,-4.849,3.31,-1.239
5864,-13.71,35.71,-164,26.44,6.343,334.1,-0.573,-5.12,-4.844,3.31,-1.24
5868,-13.71,35.66,-164.1,26.47,6.33,334.2,-0.5718,-5.127,-4.838,3.309,-1.24
5871,-13.72,35.61,-164.1,26.5,6.318,334.2,-0.5706,-5.135,-4.833,3.308,-1.241
5874,-13.72,35.56,-164.2,26.54,6.305,334.3,-0.5693,-5.143,-4.828,3.308,-1.241
5878,-13.73,35.5,-164.2,26.57,6.293,334.4,-0.568,-5.15,-4.824,3.307,-1.242
5881,-13.73,35.45,-164.3,26.6,6.281,334.5,-0.5666,-5.158,-4.819,3.306,-1.243
5884,-13.74,35.4,-164.3,26.64,6.268,334.6,-0.5652,-5.166,-4.815,3.305,-1.244
5888,-13.75,35.35,-164.4,26.67,6.256,334.7,-0.5637,-5.174,-4.811,3.304,-1.245
5891,-13.75,35.3,-164.4,26.7,6.243,334.8,-0.5622,-5.182,-4.807,3.302,-1.247
5894,-13.76,35.25,-164.4,26.73,6.231,334.9,-0.5607,-5.19,-4.804,3.301,-1.248
5898,-13.76,35.19,-164.5,26.77,6.218,335,-0.5591,-5.197,-4.801,3.3,-1.25
5901,-13.77,35.14,-164.5,26.8,6.206,335.1,-0.5575,-5.205,-4.798,3.299,-1.251
5904,-13.77,35.09,-164.6,26.83,6.193,335.2,-0.5559,-5.213,-4.795,3.298,-1.253
5908,-13.78,35.04,-164.6,26.87,6.181,335.3,-0.5542,-5.221,-4.792,3.296,-1.255
5911,-13.78,34.98,-164.7,26.9,6.168,335.4,-0.5524,-5.229,-4.79,3.295,-1.257
5914,-13.79,34.93,-164.7,26.93,6.156,335.5,-0.5506,-5.238,-4.788,3.294,-1.26
5918,-13.8,34.88,-164.8,26.97,6.143,335.6,-0.5488,-5.246,-4.786,3.292,-1.262
5921,-13.8,34.83,-164.8,27,6.13,335.7,-0.547,-5.254,-4.785,3.291,-1.264
5924,-13.81,34.77,-164.9,27.03,6.118,335.8,-0.5451,-5.262,-4.784,3.29,-1.267
5928,-13.81,34.72,-164.9,27.06,6.105,335.9,-0.5432,-5.27,-4.783,3.289,-1.27
5931,-13.82,34.67,-165,27.1,6.092,336,-0.5412,-5.278,-4.782,3.288,-1.273
5935,-13.82,34.62,-165,27.13,6.079,336.1,-0.5391,-5.287,-4.781,3.287,-1.276
5938,-13.83,34.56,-165.1,27.16,6.067,336.1,-0.5371,-5.295,-4.781,3.286,-1.28
5941,-13.83,34.51,-165.1,27.2,6.054,336.2,-0.535,-5.303,-4.781,3.285,-1.283
5945,-13.84,34.46,-165.2,27.23,6.041,336.3,-0.5328,-5.312,-4.781,3.284,-1.287
5948,-13.84,34.4,-165.2,27.26,6.028,336.4,-0.5307,-5.32,-4.782,3.283,-1.291
5951,-13.85,34.35,-165.3,27.29,6.015,336.5,-0.5285,-5.329,-4.782,3.283,-1.295
5955,-13.86,34.3,-165.3,27.33,6.002,336.6,-0.5262,-5.337,-4.783,3.282,-1.299
5958,-13.86,34.24,-165.4,27.36,5.989,336.7,-0.524,-5.346,-4.784,3.282,-1.303
5961,-13.87,34.19,-165.4,27.39,5.976,336.8,-0.5217,-5.354,-4.786,3.281,-1.307
5965,-13.87,34.14,-165.5,27.43,5.963,336.9,-0.5193,-5.363,-4.788,3.281,-1.312
5968,-13.88,34.08,-165.5,27.46,5.95,337,-0.517,-5.372,-4.79,3.281,-1.317
5972,-13.88,34.03,-165.6,27.49,5.937,337.1,-0.5146,-5.38,-4.792,3.281,-1.322
5975,-13.89,33.98,-165.6,27.52,5.924,337.2,-0.5123,-5.389,-4.794,3.281,-1.327
5978,-13.89,33.92,-165.6,27.56,5.91,337.3,-0.5099,-5.398,-4.797,3.282,-1.332
5982,-13.9,33.87,-165.7,27.59,5.897,337.4,-0.5075,-5.407,-4.8,3.282,-1.337
5985,-13.9,33.81,-165.7,27.62,5.883,337.5,-0.5051,-5.416,-4.803,3.283,-1.342
5988,-13.91,33.76,-165.8,27.66,5.87,337.6,-0.5027,-5.425,-4.806,3.284,-1.348
5992,-13.91,33.71,-165.8,27.69,5.857,337.7,-0.5003,-5.434,-4.809,3.285,-1.353
5995,-13.92,33.65,-165.9,27.72,5.843,337.8,-0.4978,-5.443,-4.813,3.287,-1.359
5999,-13.92,33.6,-165.9,27.75,5.829,337.8,-0.4954,-5.452,-4.817,3.288,-1.365
6002,-13.93,33.54,-166,27.79,5.816,337.9,-0.493,-5.461,-4.821,3.29,-1.371
6005,-13.93,33.49,-166,27.82,5.802,338,-0.4905,-5.47,-4.825,3.292,-1.377
6009,-13.94,33.43,-166.1,27.85,5.788,338.1,-0.4881,-5.479,-4.83,3.294,-1.383
6012,-13.94,33.38,-166.1,27.89,5.774,338.2,-0.4856,-5.489,-4.835,3.297,-1.389
6015,-13.95,33.32,-166.2,27.92,5.76,338.3,-0.4831,-5.498,-4.839,3.299,-1.396
6019,-13.95,33.27,-166.2,27.95,5.746,338.4,-0.4806,-5.507,-4.844,3.302,-1.402
6022,-13.96,33.21,-166.3,27.98,5.732,338.5,-0.4781,-5.517,-4.849,3.305,-1.409
6026,-13.96,33.16,-166.3,28.02,5.718,338.6,-0.4756,-5.526,-4.855,3.309,-1.416
6029,-13.97,33.1,-166.4,28.05,5.704,338.7,-0.473,-5.536,-4.86,3.312,-1.423
6032,-13.97,33.05,-166.4,28.08,5.69,338.8,-0.4704,-5.545,-4.866,3.316,-1.43
6036,-13.97,32.99,-166.5,28.12,5.675,338.9,-0.4679,-5.555,-4.871,3.32,-1.437
6039,-13.98,32.94,-166.5,28.15,5.661,339,-0.4652,-5.564,-4.877,3.324,-1.445
6043,-13.98,32.88,-166.6,28.18,5.647,339.1,-0.4626,-5.574,-4.883,3.328,-1.452
6046,-13.99,32.82,-166.6,28.22,5.632,339.2,-0.4599,-5.584,-4.89,3.333,-1.46
6049,-13.99,32.77,-166.7,28.25,5.617,339.3,-0.4572,-5.593,-4.896,3.338,-1.468
